cm_n,cm_chance_top1,cm_top1_r2s,cm_top1_s2r,cm_top1,cm_top3,cm_top5,cm_mrr,cm_median_rank,cm_matched_cos,cm_mismatched_cos,cm_matched_minus_mismatched,pk_matched,pk_mismatched,pk_random,pk_effect_vs_mismatched,pk_effect_size,pk_n_analytes,rep_raman_replicate_cos,rep_raman_replicate_var,rep_raman_between_analyte_cos,rep_raman_replicate_margin,rep_sers_replicate_cos,rep_sers_replicate_var,rep_sers_between_analyte_cos,rep_sers_replicate_margin,chem_raman_1nn,chem_raman_margin,chem_sers_1nn,chem_sers_margin,nu_modality_separability,si_peak_retention,si_peak_invention,si_peak_width_ratio,si_effective_rank,si_cross_analyte_duplicate_frac,si_negative_lobe_burden,si_edge_artefact_ratio,bg_variance_explained,inner_fold,cm_n_std,cm_chance_top1_std,cm_top1_r2s_std,cm_top1_s2r_std,cm_top1_std,cm_top3_std,cm_top5_std,cm_mrr_std,cm_median_rank_std,cm_matched_cos_std,cm_mismatched_cos_std,cm_matched_minus_mismatched_std,pk_matched_std,pk_mismatched_std,pk_random_std,pk_effect_vs_mismatched_std,pk_effect_size_std,pk_n_analytes_std,n_stages,n_hyperparams,runtime_s,outer_fold,cm_mrr_fold_std,cid,arm,cfg_baseline_r,cfg_smooth_r,cfg_baseline_s,cfg_smooth_s,cfg_background,cfg_bg_params,cfg_aggregate,cfg_derivative,cfg_norm_r,cfg_norm_s,cfg_peak_transform,reject_reasons,rejected
10.2,0.09818181818181818,0.2690909090909091,0.11363636363636362,0.19136363636363635,0.40340909090909094,0.6309090909090909,0.3835548012593467,4.2,0.546919035210158,0.5141511177166269,0.03276791749353121,0.8779398319522687,0.8699364246284897,0.7266318995545288,0.00800340732377876,0.09878706959885217,10.2,0.9816073790421059,0.0004149975332458599,0.3306949915835964,0.6509123874585094,0.8851597764867047,0.016225834668077775,0.7578238234131588,0.127335953073546,0.9820671777482921,0.6102017543082028,0.8976363636363637,0.13004626411078432,0.12383058956727071,1.0,0.0,0.8720311581966744,85.81443652776663,0.0,0.004067184485959065,0.8379248035386351,0.0,1.5,0.4,0.0036363636363636377,0.1184235375790981,0.06336238722794316,0.07830666626418047,0.10450385644713397,0.11423727134138972,0.06798186802457114,1.0030313441059606,0.03251531551708951,0.04504446698861114,0.026353900128771823,0.07656618887340685,0.08218744162705656,0.07279424201413416,0.019256778040154736,0.21292019119461666,0.4,3.0,2.0,0.246512508392334,2.0,0.03109193553991261,A_asls2_max,A_baseline_norm,asls,none,asls,none,none,{},mean,0,max,max,full,,False
10.2,0.09818181818181818,0.2690909090909091,0.23863636363636367,0.2538636363636364,0.4913636363636364,0.6425,0.43473040469631374,3.9,0.12291740698941236,0.05706204406605293,0.06585536292335942,0.8779398319522687,0.8699364246284897,0.7266318995545288,0.00800340732377876,0.09878706959885217,10.2,0.9736561261309868,0.01881324266399206,0.06886455346240758,0.9047915726685792,0.4559572547839036,0.4352341961728478,0.08746158321123047,0.3684956715726731,0.9834140498304584,0.843605863618189,0.8865454545454545,0.395039584895477,0.048608480311428094,1.0,0.0,0.8720311581966744,106.3825590050545,0.0,0.4999999999999988,0.890272333821188,0.0,1.5,0.4,0.0036363636363636377,0.10110748663309195,0.1644137525738551,0.11696611533431356,0.11224764694285994,0.11522153916046955,0.0857303686864587,1.1706680858088645,0.040320110861987515,0.022407868686658877,0.04547085379552161,0.07656618887340685,0.08218744162705656,0.07279424201413416,0.019256778040154736,0.21292019119461666,0.4,3.0,2.0,0.30374488830566404,2.0,0.02124534214857828,A_asls2_snv,A_baseline_norm,asls,none,asls,none,none,{},mean,0,snv,snv,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.23954545454545456,0.11818181818181817,0.1788636363636364,0.4156818181818182,0.6263636363636363,0.3773212154007609,4.275,0.5606380071837606,0.5265146602517231,0.0341233469320375,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9825977689477947,2.0470329917177923e-05,0.3506560894037754,0.6319416795440193,0.8898378085814687,0.00014306778106071646,0.763441474215111,0.1263963343663575,0.9820671777482921,0.5944941493533433,0.8925454545454545,0.12892047910990462,0.12022233939927522,1.0,0.0,0.9350565401302869,94.37418673707325,0.0,0.005001261005545658,0.7866965208691923,0.0,1.5,0.4,0.0036363636363636377,0.11537907492646501,0.041924949289512695,0.0639179346574972,0.10254816574877297,0.11224692205339556,0.057894364778857135,0.961076921216911,0.030965558331896396,0.04362236947156765,0.026241434514235024,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.5290982246398925,2.0,0.025607296352897314,A_asls3_l2,A_baseline_norm,asls,none,asls,none,none,{},mean,0,l2,l2,full,,False
10.2,0.09818181818181818,0.23954545454545456,0.11818181818181817,0.1788636363636364,0.4156818181818182,0.6263636363636363,0.3773212154007609,4.275,0.5606380071639856,0.5265146602329764,0.03412334693100908,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9825977689223645,1.201329218111337e-07,0.350656089394166,0.6319416795281987,0.8898378085436518,2.935864672033274e-07,0.7634414741835199,0.1263963343601318,0.9820671777482921,0.5944941493390494,0.8925454545454545,0.12892047910498944,0.12022233939275621,1.0,0.0,0.9350565401302869,82.53132988435857,0.0,0.005001261005541033,0.7866965204191287,0.0,1.5,0.4,0.0036363636363636377,0.11537907492646501,0.041924949289512695,0.0639179346574972,0.10254816574877297,0.11224692205339556,0.057894364778857135,0.961076921216911,0.03096555833024518,0.04362236946943019,0.026241434513480016,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.25823040008544923,2.0,0.025607296352897314,A_asls3_area,A_baseline_norm,asls,none,asls,none,none,{},mean,0,area,area,full,,False
10.2,0.09818181818181818,0.24409090909090908,0.12272727272727271,0.1834090909090909,0.4486363636363636,0.6649999999999999,0.3904257592155319,3.975,0.5331740278157384,0.49190831494551157,0.04126571287022694,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9831556494505211,0.003667951331864046,0.369010329769652,0.6141453196808693,0.8518627851379004,0.04043779564173651,0.7098637295498026,0.1419990555880977,0.9820671777482921,0.5777714917558028,0.8866363636363637,0.146812912820563,0.09680387378723199,1.0,0.0,0.9350565401302873,97.79738755528417,0.0,0.003867761449341581,0.7524943276259148,0.0,1.5,0.4,0.0036363636363636377,0.13279880158452065,0.04919767656223997,0.07761592004923683,0.10639438716394264,0.10611542649622677,0.07089270786343113,0.9981381181870947,0.024941529282937958,0.037498878528587284,0.031059696513785817,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.38149318695068357,2.0,0.025623672443526556,A_asls3_robust,A_baseline_norm,asls,none,asls,none,none,{},mean,0,robust,robust,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.23954545454545456,0.11818181818181817,0.1788636363636364,0.4156818181818182,0.6263636363636363,0.3773212154007609,4.275,0.5606380071848018,0.5265146602527009,0.03412334693210102,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9825977689495936,0.0037453740152438284,0.35065608940442,0.6319416795451736,0.8898378085831304,0.03315875237726539,0.7634414742165356,0.12639633436659456,0.9820671777482921,0.5944941493544386,0.8925454545454545,0.1289204791101445,0.12022233939950251,1.0,0.0,0.9350565401302869,91.58875246915483,0.0,0.005001261005546005,0.7866965208947909,0.0,1.5,0.4,0.0036363636363636377,0.11537907492646501,0.041924949289512695,0.0639179346574972,0.10254816574877297,0.11224692205339556,0.057894364778857135,0.961076921216911,0.030965558331954017,0.043622369471649325,0.026241434514284297,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.305934476852417,2.0,0.025607296352897314,A_asls3_p95,A_baseline_norm,asls,none,asls,none,none,{},mean,0,p95,p95,full,,False
10.2,0.09818181818181818,0.23954545454545456,0.11818181818181817,0.1788636363636364,0.4156818181818182,0.6263636363636363,0.3773212154007609,4.275,0.5606380071846816,0.5265146602525923,0.034123346932089314,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9825977689492704,0.00041361142677405195,0.3506560894043045,0.631941679544966,0.8898378085830693,0.015737162876738455,0.7634414742164594,0.12639633436661013,0.9820671777482921,0.5944941493541946,0.8925454545454545,0.12892047911012372,0.12022233939951465,1.0,0.0,0.9350565401302869,85.31756642746647,0.0,0.005001261005545925,0.786696520892421,0.0,1.5,0.4,0.0036363636363636377,0.11537907492646501,0.041924949289512695,0.0639179346574972,0.10254816574877297,0.11224692205339556,0.057894364778857135,0.961076921216911,0.030965558331959697,0.0436223694716512,0.026241434514273725,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.24312982559204102,2.0,0.025607296352897314,A_asls3_max,A_baseline_norm,asls,none,asls,none,none,{},mean,0,max,max,full,,False
10.2,0.09818181818181818,0.24954545454545451,0.26363636363636367,0.25659090909090915,0.5068181818181818,0.6579545454545455,0.44651320838252656,3.475,0.1355771343583212,0.06358855149216389,0.07198858286615731,0.8764108442302356,0.869398136439458,0.727097303799468,0.007012707790777778,0.08915000631562697,10.2,0.9750326479900563,0.017881578661977784,0.08278704798718042,0.8922456000028758,0.4715625446094059,0.4227499643124449,0.0994561501152465,0.3721063944941594,0.9834140498304584,0.8366209254538399,0.8921818181818182,0.39832304960564213,0.05239757850820549,1.0,0.0,0.9350565401302869,105.28833697217901,0.0,0.4999999999999988,0.9057863739138357,0.0,1.5,0.4,0.0036363636363636377,0.10455046681037923,0.14460124842798985,0.10733022085541113,0.14031884122852087,0.1218413378441016,0.08886638643730552,1.2847326811022088,0.0399923782252749,0.022483835749064842,0.04367517026694271,0.07714570517922836,0.08203918128021107,0.07385082641252719,0.017757950230518932,0.20056088692981477,0.4,3.0,2.0,0.29905176162719727,2.0,0.028114687879526194,A_asls3_snv,A_baseline_norm,asls,none,asls,none,none,{},mean,0,snv,snv,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.20545454545454547,0.10363636363636364,0.15454545454545454,0.39249999999999996,0.6218181818181818,0.3601986668634396,4.475,0.5871190830144506,0.5531578869866001,0.03396119602785036,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.9810519706649728,2.206808359064932e-05,0.3794937267084569,0.6015582439565159,0.8929466621919987,0.00013903030883924075,0.7722792644419109,0.12066739775008781,0.9848846380657527,0.5658914788609283,0.8877272727272727,0.12233459322967324,0.11105630903868502,1.0,0.0,0.9451502836058168,93.82214859038501,0.0,0.0003306839694944536,0.8402269898161439,0.0,1.5,0.4,0.0036363636363636377,0.11438313476690021,0.05371506753949925,0.06356198240570513,0.08282398554427658,0.13013236512325332,0.0547134084075096,0.94670772932028,0.03430737841206013,0.0474386940730352,0.027385336895733813,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.4381209373474121,2.0,0.017644116379052405,A_airpls4_l2,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,l2,l2,full,,False
10.2,0.09818181818181818,0.20545454545454547,0.10363636363636364,0.15454545454545454,0.39249999999999996,0.6218181818181818,0.3601986668634396,4.475,0.5871190829932672,0.553157886966485,0.033961196026782124,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.9810519706368058,1.2388758146449952e-07,0.3794937266976436,0.6015582439391622,0.8929466621546023,2.8470496470536675e-07,0.772279264409695,0.12066739774490735,0.9848846380657527,0.5658914788467456,0.8877272727272727,0.12233459322499293,0.1110563090325718,1.0,0.0,0.9451502836058164,82.54436574469705,0.0,0.0003306839694941485,0.8402269893255772,0.0,1.5,0.4,0.0036363636363636377,0.11438313476690021,0.05371506753949925,0.06356198240570513,0.08282398554427658,0.13013236512325332,0.0547134084075096,0.94670772932028,0.034307378410156526,0.04743869407063056,0.027385336894908345,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.2543989658355713,2.0,0.017644116379052405,A_airpls4_area,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,area,area,full,,False
10.2,0.09818181818181818,0.23909090909090908,0.13318181818181818,0.18613636363636363,0.4243181818181818,0.6406818181818182,0.3855002541650269,4.225,0.525245817089161,0.4861594406425563,0.03908637644660461,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.9808966782171474,0.004201013891464782,0.367894740658376,0.6130019375587713,0.8437059454822421,0.04248875693896299,0.7031408198025169,0.1405651256797253,0.9848846380657527,0.5767666057214067,0.885,0.14552924939053896,0.09689824535687974,1.0,0.0,0.9451502836058164,97.98052042092296,0.0,0.0030710921015049447,0.8066475208809234,0.0,1.5,0.4,0.0036363636363636377,0.1755756298101932,0.06702818039706746,0.09390921224562239,0.09615130268906051,0.11653424341454559,0.08122473397139504,0.9358793840439612,0.026269760645217154,0.03880831369225522,0.03246422490755876,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.39277219772338867,2.0,0.02946720565532933,A_airpls4_robust,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,robust,robust,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.20545454545454547,0.10363636363636364,0.15454545454545454,0.39249999999999996,0.6218181818181818,0.3601986668634396,4.475,0.5871190830155423,0.5531578869876286,0.03396119602791362,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.981051970666776,0.004125651736555698,0.37949372670915504,0.6015582439576208,0.8929466621936667,0.032833013669072285,0.7722792644433535,0.1206673977503133,0.9848846380657527,0.5658914788619712,0.8877272727272727,0.12233459322990096,0.11105630903889563,1.0,0.0,0.9451502836058168,91.24271938794115,0.0,0.00033068396949447723,0.8402269898365249,0.0,1.5,0.4,0.0036363636363636377,0.11438313476690021,0.05371506753949925,0.06356198240570513,0.08282398554427658,0.13013236512325332,0.0547134084075096,0.94670772932028,0.03430737841212476,0.0474386940731245,0.02738533689578514,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.3088960647583008,2.0,0.017644116379052405,A_airpls4_p95,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,p95,p95,full,,False
10.2,0.09818181818181818,0.20545454545454547,0.10363636363636364,0.15454545454545454,0.39249999999999996,0.6218181818181818,0.3601986668634396,4.475,0.5871190830154198,0.5531578869875176,0.03396119602790232,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.9810519706664609,0.0005139370202169493,0.37949372670903253,0.6015582439574283,0.8929466621935767,0.01566034592806343,0.7722792644432782,0.1206673977502986,0.9848846380657527,0.5658914788617424,0.8877272727272727,0.12233459322988102,0.11105630903890873,1.0,0.0,0.9451502836058168,83.71751014957826,0.0,0.00033068396949447116,0.840226989835891,0.0,1.5,0.4,0.0036363636363636377,0.11438313476690021,0.05371506753949925,0.06356198240570513,0.08282398554427658,0.13013236512325332,0.0547134084075096,0.94670772932028,0.03430737841212903,0.047438694073126474,0.027385336895774753,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.2470564365386963,2.0,0.017644116379052405,A_airpls4_max,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,max,max,full,,False
10.2,0.09818181818181818,0.24,0.2290909090909091,0.23454545454545456,0.4613636363636363,0.6452272727272728,0.4182299537583628,4.025,0.12472129587160445,0.060407748803553776,0.0643135470680507,0.8767174142406164,0.8713456918206111,0.7265933324890306,0.005371722420005404,0.10413860676007888,10.2,0.9715823860746784,0.020337967700903663,0.08150457069606143,0.8900778153786171,0.44724484537118103,0.4422041237030264,0.08819388752629558,0.35905095784488544,0.9848029387193474,0.8323837241763631,0.8839090909090908,0.38672648161062745,0.05129212397887954,1.0,0.0,0.9451502836058168,105.41089123546155,0.0,0.49999999999999883,0.9067233902007754,0.0,1.5,0.4,0.0036363636363636377,0.11818028999729076,0.1664091209402436,0.12479732399711656,0.1222592730385885,0.12140728790134123,0.09683937734548057,1.2761743029959718,0.042563992359026324,0.02345596195683913,0.046532011386016384,0.07749145070634962,0.08082491589800016,0.07028685304441402,0.01659507636736584,0.23088665726322916,0.4,3.0,2.0,0.30031542778015136,2.0,0.018786672216007747,A_airpls4_snv,A_baseline_norm,airpls,none,airpls,none,none,{},mean,0,snv,snv,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.21454545454545454,0.2595454545454546,0.23704545454545456,0.4581818181818182,0.5886363636363636,0.4188854453627181,4.5,0.17007607202236125,0.11906190158144354,0.05101417044091768,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9770047734254772,2.678176963750849e-05,0.21134026833933767,0.7656645050861396,0.4547536414235688,0.0007081121539941839,0.09012805804569625,0.36462558337787254,0.9846567398889381,0.7103961260529816,0.8874545454545455,0.3895803310801397,0.058805813258627125,1.0,0.0,0.8867242675368427,106.33826891850791,0.0,0.06280293766161957,0.6936164308079307,0.0,1.5,0.4,0.0036363636363636377,0.10642510524249174,0.1501210356704184,0.12341148641935182,0.10990538627266348,0.137159944239372,0.09422192323830539,1.5169724548586063,0.03990900525822303,0.01842242088395276,0.03929540469621495,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.6689412117004394,2.0,0.011538707490744492,A_arpls5_l2,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,l2,l2,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.21454545454545454,0.2595454545454546,0.23704545454545456,0.4581818181818182,0.5886363636363636,0.4188854453627181,4.5,0.17007607201771885,0.11906190157799061,0.0510141704397282,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9770047734041605,2.0244875855594368e-07,0.21134026833448766,0.7656645050696728,0.45475364140686925,1.8940910475776443e-06,0.09012805804255014,0.364625583364319,0.9846567398889381,0.7103961260374291,0.8874545454545455,0.3895803310671453,0.05880581325709788,1.0,0.0,0.8867242675368427,100.3598345756521,0.0,0.06280293766156195,0.6936164304208663,0.0,1.5,0.4,0.0036363636363636377,0.10642510524249174,0.1501210356704184,0.12341148641935182,0.10990538627266348,0.137159944239372,0.09422192323830539,1.5169724548586063,0.039909005257436306,0.018422420883432555,0.03929540469534322,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.24651155471801758,2.0,0.011538707490744492,A_arpls5_area,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,area,area,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.24909090909090909,0.1572727272727273,0.2031818181818182,0.4465909090909091,0.6543181818181818,0.3986609602518693,4.05,0.4909279073914122,0.45471689594719394,0.03621101144421823,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9814031050090943,0.004127980620669106,0.3298117811197494,0.651591323889345,0.8413945022804794,0.04342857140081917,0.6900218915618106,0.15137261071866887,0.9846987566956606,0.6098408106585513,0.8896363636363634,0.155972001912451,0.10463882508880414,1.0,0.0,0.8867242675368427,98.46637932513616,0.0,0.0040933011361992365,0.8774864094138988,0.0,1.5,0.4,0.0036363636363636377,0.16438133329739749,0.07593407023528073,0.09892569494261554,0.11338448593652532,0.09810726360709884,0.08458308481375158,1.0389339198463177,0.024645084265293753,0.036488625878284074,0.03182900297868886,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.3694418430328369,2.0,0.03366751385522934,A_arpls5_robust,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,robust,robust,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.21454545454545454,0.2595454545454546,0.23704545454545456,0.4581818181818182,0.5886363636363636,0.4188854453627181,4.5,0.17007607202267558,0.11906190158166266,0.05101417044101293,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9770047734272677,0.004897924918987472,0.2113402683397254,0.7656645050875424,0.4547536414244068,0.11533827451398415,0.0901280580458624,0.36462558337854434,0.9846567398889381,0.7103961260542893,0.8874545454545455,0.3895803310808587,0.05880581325873489,1.0,0.0,0.8867242675368427,102.4459346721444,0.0,0.06280293766162437,0.6936164308375209,0.0,1.5,0.4,0.0036363636363636377,0.10642510524249174,0.1501210356704184,0.12341148641935182,0.10990538627266348,0.137159944239372,0.09422192323830539,1.5169724548586063,0.039909005258298075,0.018422420883986525,0.03929540469628906,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.3055857181549072,2.0,0.011538707490744492,A_arpls5_p95,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,p95,p95,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.21454545454545454,0.2595454545454546,0.23704545454545456,0.4581818181818182,0.5886363636363636,0.4188854453627181,4.5,0.17007607202261402,0.119061901581627,0.051014170440987015,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9770047734268742,0.0004393795359563751,0.21134026833964273,0.7656645050872315,0.4547536414243242,0.03315438066956785,0.09012805804584342,0.3646255833784808,0.9846567398889381,0.7103961260539824,0.8874545454545455,0.3895803310807655,0.05880581325871616,1.0,0.0,0.8867242675368427,99.27391754918291,0.0,0.06280293766162302,0.6936164308299371,0.0,1.5,0.4,0.0036363636363636377,0.10642510524249174,0.1501210356704184,0.12341148641935182,0.10990538627266348,0.137159944239372,0.09422192323830539,1.5169724548586063,0.03990900525827469,0.018422420883980897,0.0392954046962682,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.24509830474853517,2.0,0.011538707490744492,A_arpls5_max,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,max,max,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.22999999999999998,0.2545454545454546,0.24227272727272725,0.48068181818181815,0.6465909090909091,0.427552792535747,3.85,0.09436026322721144,0.03660873324115005,0.05775152998606141,0.877640632360728,0.8706175814690875,0.7294247088369601,0.007023050891640473,0.0773405601466402,10.2,0.9729004185724708,0.01946086493758912,0.056771173697553245,0.9161292448749178,0.4453311861059544,0.44373505111520783,0.06539755070883772,0.37993363539711666,0.98890510590201,0.8508746913369507,0.8931818181818182,0.4044834473103969,0.04705510486563057,1.0,0.0,0.8867242675368427,106.50902447581242,0.0,0.49999999999999883,0.8017292850181222,0.0,1.5,0.4,0.0036363636363636377,0.12975435177538577,0.1319184934703662,0.1216761864787923,0.10328540197318914,0.1246587091302072,0.08953864369824929,1.2165529776356805,0.04035323302265328,0.020920606403385396,0.04419455891206543,0.07675811091310494,0.08166622441869473,0.0729207600983913,0.015305788958593155,0.18117335716482413,0.4,3.0,2.0,0.29960880279541013,2.0,0.014522534178749321,A_arpls5_snv,A_baseline_norm,arpls,none,arpls,none,none,{},mean,0,snv,snv,full,sers_replicate_drop,True
10.2,0.09818181818181818,0.21500000000000002,0.09818181818181818,0.1565909090909091,0.3738636363636364,0.5897727272727273,0.3506378558310376,4.65,0.6848984619258142,0.6652415889763479,0.019656872949466254,0.810091708553357,0.806460450533573,0.6567339079464632,0.003631258019784229,0.025830399509103825,10.2,0.9837478715470113,1.8890115267766246e-05,0.463998972230432,0.5197488993165793,0.9695983559033431,3.948265466846453e-05,0.9196649229541551,0.04993343294918801,0.9849266548724753,0.4875112150677407,0.866090909090909,0.05041055672772001,0.11478650855122341,1.0,0.0,0.9178862599571257,82.64715203162879,0.0,0.0,0.33512353153924535,0.0,1.5,0.4,0.0036363636363636377,0.11287032075374182,0.0036363636363636377,0.055769085494361006,0.07904510391153137,0.07603706265614271,0.05007731715323518,0.7679861323283674,0.041452965572391955,0.049405827850461145,0.016672660765002057,0.10333508899700936,0.10083966665576143,0.08431315166691124,0.030900562072484726,0.1015155716721952,0.4,3.0,0.0,0.24850778579711913,2.0,0.02140149291659461,A_rubberband6_l2,A_baseline_norm,rubberband,none,rubberband,none,none,{},mean,0,l2,l2,full,,False
10.2,0.09818181818181818,0.21500000000000002,0.09818181818181818,0.1565909090909091,0.3738636363636364,0.5897727272727273,0.3506378558310376,4.65,0.6848984618996108,0.6652415889508179,0.019656872948792887,0.810091708553357,0.806460450533573,0.6567339079464632,0.003631258019784229,0.025830399509103825,10.2,0.9837478715175518,1.0302980758196242e-07,0.4639989722158958,0.5197488993016559,0.9695983558608067,7.395666821101295e-08,0.9196649229137446,0.04993343294706194,0.9849266548724753,0.48751121505446376,0.866090909090909,0.05041055672564063,0.11478650854437877,1.0,0.0,0.9178862599571257,73.03426259337296,0.0,0.0,0.33512353135031936,0.0,1.5,0.4,0.0036363636363636377,0.11287032075374182,0.0036363636363636377,0.055769085494361006,0.07904510391153137,0.07603706265614271,0.05007731715323518,0.7679861323283674,0.04145296557013286,0.04940582784790574,0.016672660764444472,0.10333508899700936,0.10083966665576143,0.08431315166691124,0.030900562072484726,0.1015155716721952,0.4,3.0,0.0,0.24500303268432616,2.0,0.02140149291659461,A_rubberband6_area,A_baseline_norm,rubberband,none,rubberband,none,none,{},mean,0,area,area,full,,False
10.2,0.09818181818181818,0.26,0.09863636363636362,0.17931818181818185,0.42272727272727273,0.6147727272727272,0.3762196641742096,4.25,0.6305343647233956,0.6045063365892804,0.0260280281341153,0.810091708553357,0.806460450533573,0.6567339079464632,0.003631258019784229,0.025830399509103825,10.2,0.9828360448405243,0.0037189074180465536,0.4228094790910072,0.5600265657495171,0.9398661284361041,0.019081490911232516,0.8635170212778135,0.07634910715829055,0.9863552263010469,0.5262350424617075,0.8305454545454545,0.07498520304466536,0.11629910577949265,1.0,0.0,0.9178862599571257,86.52701661469384,0.0,0.003242999378504658,0.20793035802045884,0.0,1.5,0.4,0.0036363636363636377,0.12282436203771882,0.04098248515966121,0.06848742867705024,0.07905425848280528,0.10358154014465244,0.0558123145379541,1.0142760150468149,0.039673658687011004,0.04916836140117014,0.02044673492124546,0.10333508899700936,0.10083966665576143,0.08431315166691124,0.030900562072484726,0.1015155716721952,0.4,3.0,0.0,0.3795557975769043,2.0,0.01707878123834081,A_rubberband6_robust,A_baseline_norm,rubberband,none,rubberband,none,none,{},mean,0,robust,robust,full,,False
