spectrum_id,molecule,true_class,source,lsm_ev,lsm_error,lsm_active,csm_ev,csm_active,csm_sparsity,csm_entropy,top1_molecule,top1_similarity,retrieval_margin,predicted_class,chem_margin,chem_entropy,confidence,chemistry_confidence,unknown_warning,outlier_warning,n_peaks,snr,all_scores_reconcile
ramanbiolib::11,ascorbate,carboxylic_acid_metabolite,RamanBioLib,0.7329556634252998,0.5167633274279756,6,0.7307935791437385,6,0.9293717931540983,0.24242879176878712,ascorbate,0.9997899117157774,0.2097260435247752,carboxylic_acid_metabolite,0.6944286241674209,0.7221798761763237,0.7306400479745753,0.9973626481468403,False,False,23,215.59231421982184,True
ramanbiolib::193,asparagine,free_amino_acid,RamanBioLib,0.7666428154015931,0.4830705793133893,5,0.7666428154015932,5,0.9783129481021222,0.13110903699682502,asparagine,0.999999999997633,0.1384621002091343,free_amino_acid,0.7115168326147344,0.3506532147117058,0.7666428153997785,0.9999977589850246,False,False,20,248.12117638786378,True
amino_acid_raman::aspartate,aspartate,free_amino_acid,amino_acid_raman_grounding,0.667160404021029,0.5769225216427576,3,0.667160404021029,3,0.907427118664552,0.25097043366603977,aspartate,0.9624613830885234,0.1141728986320647,free_amino_acid,0.15773600271871735,0.607990693571237,0.6421161251959777,0.8068141352952221,False,False,20,327.2375284032343,True
ramanbiolib::194,aspartate,free_amino_acid,RamanBioLib,0.7290416026010392,0.5205366436656402,19,0.7290416026010391,19,0.6803425600763466,0.6251555364445016,aspartate,0.9298205753006459,0.23667114757336905,free_amino_acid,0.0992819114240634,0.7495298810125065,0.677877882348603,0.694201774656237,False,False,52,54.301654011266244,True
ramanbiolib::169,b-dna,nucleic_acid_polymer,RamanBioLib,0.9176261240594787,0.2870084945440445,13,0.9176261240594787,13,0.9408684862303793,0.30494207798156314,b-dna,0.9999999999975996,0.008434289393578265,nucleic_acid_polymer,1.0222421403764432,0.4368621128858901,0.9176261240572761,0.9999409536224725,True,False,29,75.63691426784104,True
ramanbiolib::102,carbonic anhydrase,peptide_protein,RamanBioLib,0.9781783345159939,0.14772158096901183,6,0.9780776282702816,6,0.8940117518410942,0.3231467504008468,carbonic anhydrase,0.9925734286388517,0.037656997443600515,peptide_protein,0.4548208822088756,0.6050137427987781,0.9708138649671896,0.9979380006220719,False,False,23,117.53788941168753,True
ramanbiolib::103,carbonic anhydrase,peptide_protein,RamanBioLib,0.9811635027937533,0.13724611909350237,10,0.9811635027937533,10,0.9016052775855481,0.31627993961648554,carbonic anhydrase,0.9906362021079838,0.03357285212047112,peptide_protein,0.46811250595990783,0.4859774499426529,0.9719760860545699,0.9988209530458492,False,False,21,104.64729186923884,True
ramanbiolib::104,carbonic anhydrase,peptide_protein,RamanBioLib,0.9699190694830768,0.1734385496851638,18,0.9697854658516599,18,0.7853943078549941,0.51697476587058,carbonic anhydrase,0.946521201487055,0.009372556612346816,peptide_protein,0.4192040863412857,0.7142018145908059,0.9179225043225965,0.9971841733381016,True,False,25,98.67911692909941,True
amino_acid_raman::carotene,carotene,chromophore_pigment,amino_acid_raman_grounding,0.963022082210086,0.19229643207786512,9,0.9630220548900582,8,0.9937596815944617,0.05467383599724528,carotene,0.9999999999979514,0.00024949235657445445,chromophore_pigment,1.1010803161235108,0.23268473922644772,0.9630220548880853,0.9999999846268448,True,False,11,832.2089989212807,True
ramanbiolib::12,cellulose,polysaccharide,RamanBioLib,0.8829511727142659,0.3421239940220752,2,0.8829511727142659,2,0.9953334494034637,0.03247881153074715,cellulose,0.9999999999978539,0.013634685869660768,polysaccharide,0.8761608074800282,0.345297615408722,0.8829511727123711,0.9998150146179919,False,False,21,284.30796586494955,True
ramanbiolib::171,ceramide,phospholipid_sphingolipid,RamanBioLib,0.8934692650901738,0.3263904638768108,6,0.8934692650901737,6,0.9294290598691484,0.2606596809099524,ceramide,0.9970897114255071,0.00587692065423262,phospholipid_sphingolipid,0.7585932915501383,0.5092365349248756,0.8908690116963212,0.9970235430030089,True,False,9,1024.3163179016567,True
ramanbiolib::190,ceramide,phospholipid_sphingolipid,RamanBioLib,0.9316236004084022,0.2614888135112657,12,0.9316236004084021,12,0.9494376418888449,0.238120308722088,ceramide,0.9977382514910147,0.006130983675711188,phospholipid_sphingolipid,0.7877840797266693,0.5032046050231838,0.9295165021192429,0.9985725244203324,True,False,9,549.1677100057433,True
ramanbiolib::13,chitin,polysaccharide,RamanBioLib,0.8912918449541328,0.32970919769663454,11,0.8911518521298609,11,0.9315037356053046,0.3195691777008294,chitin,0.9999999999975575,0.013634685869364227,polysaccharide,0.8800185274845381,0.49962152523402076,0.8911518521276843,0.9998295509720302,False,False,20,138.8894828087846,True
gobbato_raman_metabolites::Chol::01,cholesterol,sterol_steroid,gobbato_raman_metabolites,0.8508133839908061,0.38624683300843354,11,0.8508133839908061,11,0.9676519315182167,0.19460255549345667,cholesteryl palmitate,0.9937469974660192,0.007338576580499745,sterol_steroid,0.8333403075597345,0.40220170487981577,0.8454932457447668,0.9999967747567423,True,False,25,132.41053626454206,True
gobbato_raman_metabolites::Chol::02,cholesterol,sterol_steroid,gobbato_raman_metabolites,0.874181794346446,0.3547086207768682,16,0.874181794346446,16,0.8633618859552554,0.4633591884833627,cholesterol,0.9956479644267374,0.04258059892767485,sterol_steroid,0.6949936428154228,0.7065021859920089,0.8703773240799518,0.9991742725221946,False,False,48,70.27075561936904,True
gobbato_raman_metabolites::Chol::03,cholesterol,sterol_steroid,gobbato_raman_metabolites,0.883960176291142,0.3406461855191423,18,0.8839601762911421,18,0.8663085686283355,0.47949816283748675,cholesterol,0.9969329007444251,0.03346568684712603,sterol_steroid,0.6861494851629787,0.6837025794498625,0.8812489826924816,0.9992583336494839,False,False,45,69.97643081169782,True
ramanbiolib::64,cholesterol,sterol_steroid,RamanBioLib,0.8949940980196553,0.3240461417456466,17,0.8949940980196553,17,0.8514220062592524,0.49053399145167814,cholesterol,0.9937096062555937,0.041071905899424443,sterol_steroid,0.6885206529050434,0.7173970026628868,0.889364232744192,0.9989326567433865,False,False,50,63.77054346024154,True
ramanbiolib::65,cholesteryl linoleate,sterol_steroid,RamanBioLib,0.9319788023254024,0.26080873772657526,8,0.9252305322927299,7,0.908448334373661,0.2967688540037094,cholesteryl linoleate,0.9999999999972091,0.07037628969532894,sterol_steroid,0.6494932359910173,0.6822266495245514,0.9252305322901477,0.9973036491702829,False,False,25,146.0701040608949,True
ramanbiolib::66,cholesteryl oleate,sterol_steroid,RamanBioLib,0.9728830659615438,0.1646722017780445,10,0.9727393193620568,9,0.8930010192623052,0.3537211937582484,cholesteryl oleate,0.999999999997101,0.06427966719830835,sterol_steroid,0.6575211972692794,0.6178464753659415,0.9727393193592369,0.9972683871049614,False,False,25,165.38877913440774,True
ramanbiolib::67,cholesteryl palmitate,sterol_steroid,RamanBioLib,0.9567043086221829,0.20807616725077802,6,0.9567043086221829,6,0.9823782755062332,0.10856483242695315,cholesteryl palmitate,0.999999999997826,0.022521435424698755,sterol_steroid,0.8560787653648191,0.3440575694757024,0.956704308620103,0.999998840145451,False,False,24,186.29138160203763,True
ramanbiolib::68,cholesteryl stearate,sterol_steroid,RamanBioLib,0.9346676820768357,0.25560187386460803,5,0.9346676820768357,5,0.9438416514943511,0.23421231996852956,cholesteryl stearate,0.999999999997424,0.022521435424296854,sterol_steroid,0.7863638857228699,0.41021799015637916,0.934667682074428,0.9999636450459901,False,False,23,222.04847122442135,True
gobbato_raman_metabolites::Citric::01,citrate,carboxylic_acid_metabolite,gobbato_raman_metabolites,0.4513567133805485,0.7407045879558887,4,0.4513567133805485,4,0.8688214359738483,0.32324199643484797,citrate,0.9676579199582893,0.09505673491649602,carboxylic_acid_metabolite,0.1695523908821468,0.587874004050468,0.4367588984290313,0.7348424071293224,True,True,20,259.13355249680853,True
gobbato_raman_metabolites::Citric::02,citrate,carboxylic_acid_metabolite,gobbato_raman_metabolites,0.5938794019920295,0.6372759198397224,7,0.5938794019920295,7,0.8932187789457695,0.33444755992852415,citrate,0.9975362782802155,0.07638381997442989,carboxylic_acid_metabolite,0.27461037315893877,0.5444295975566511,0.5924162484104091,0.8492757188457745,False,False,23,148.33541138708605,True
gobbato_raman_metabolites::Citric::03,citrate,carboxylic_acid_metabolite,gobbato_raman_metabolites,0.582493952652742,0.6461470787265392,7,0.582493952652742,7,0.8945598199002478,0.3331195166911136,citrate,0.997532061506827,0.07838093797908541,carboxylic_acid_metabolite,0.26512466294023973,0.5386064107302023,0.5810563934049497,0.8400308623616894,False,False,21,158.39681492327713,True
ramanbiolib::14,citrate,carboxylic_acid_metabolite,RamanBioLib,0.5974983315536793,0.6344301919407037,7,0.5974983315536793,7,0.890994197408368,0.3403952278623592,citrate,0.9975984530743733,0.07830257784589434,carboxylic_acid_metabolite,0.2680052366184619,0.5455841027460804,0.5960634112724694,0.8428536816793484,False,False,22,152.66434468457047,True
gobbato_raman_metabolites::CoA::01,coenzyme a,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.740025881745187,0.5098765715882158,5,0.740025881745187,5,0.970769667273844,0.16013627555726376,coenzyme a,0.9941951191075912,0.005013761268541916,sulfur_thiol_cofactor,1.039819896562764,0.21649358543763825,0.7357301196443564,0.9999977733552182,True,False,20,147.7060781318042,True
gobbato_raman_metabolites::CoA::02,coenzyme a,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.9379713493815754,0.24905551714098312,16,0.9379713493815754,16,0.9394768226301053,0.32589109561906837,coenzyme a,0.9990620528950144,0.008123646964613873,sulfur_thiol_cofactor,1.0510762773537277,0.2969986650758382,0.9370915818698635,0.9999986946710685,True,False,47,63.893727370539224,True
gobbato_raman_metabolites::CoA::03,coenzyme a,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.9372808912428061,0.25043783411683473,15,0.9372808912428061,15,0.9232725552054311,0.36520473290130967,coenzyme a,0.9981520088391187,0.010550305368587587,sulfur_thiol_cofactor,1.0436719573876991,0.3194998384864757,0.9355488044405265,0.9999980517753593,False,False,48,61.38193135000971,True
ramanbiolib::15,coenzyme a,sulfur_thiol_cofactor,RamanBioLib,0.9347140204069555,0.2555112122647052,15,0.9347140204069555,15,0.9088073127212289,0.4038971657084551,coenzyme a,0.997625568221921,0.012074046380798453,sulfur_thiol_cofactor,1.036663655518515,0.39936823265030114,0.9324946057334853,0.9999971138286634,False,False,52,57.4894298788055,True
ramanbiolib::105,collagen,peptide_protein,RamanBioLib,0.9623694168484813,0.1939860385478321,15,0.9618258581791277,15,0.9088873149669838,0.3889720006563089,collagen,0.9975173682039019,0.10014171662241167,peptide_protein,0.5181583848292903,0.6800347481311435,0.9594379987213029,0.9995903773023086,False,False,37,78.76712200467057,True
ramanbiolib::106,collagen,peptide_protein,RamanBioLib,0.9656760899913386,0.1852671314848564,14,0.9656760899913386,14,0.9196691396175344,0.34752233600502647,collagen,0.998298569143335,0.10435435738816867,peptide_protein,0.5280356794510436,0.6150591456884839,0.9640330588942837,0.9997987269867097,False,False,19,142.76182022590095,True
ramanbiolib::107,collagen,peptide_protein,RamanBioLib,0.9654903149218655,0.18576782573443634,17,0.9653765212801074,18,0.8973892130123654,0.4207759868028807,collagen,0.9952494569841228,0.10145297989230684,peptide_protein,0.5277449832181642,0.6762755348551472,0.9607904585892484,0.9997800918008334,False,False,27,104.83805667590082,True
gobbato_raman_metabolites::Creat::01,creatinine,small_nitrogenous,gobbato_raman_metabolites,0.9102822409917916,0.299529228971262,4,0.9102583777331499,4,0.9950116168078489,0.04213144784661226,creatinine,0.9999202054682343,0.8172721319398114,small_nitrogenous,1.2027593844588809,0.18545829083623216,0.910185744092113,0.9999982268846241,False,False,19,330.0845176499909,True
gobbato_raman_metabolites::Creat::02,creatinine,small_nitrogenous,gobbato_raman_metabolites,0.9107590888070978,0.2987321730125715,4,0.9107379045830067,4,0.9947098476344284,0.04359119708882166,creatinine,0.9999102958392797,0.8172706425819141,small_nitrogenous,1.2037624870629544,0.1844196477118924,0.91065620760364,0.9999983182590196,False,False,19,311.2239000561237,True
gobbato_raman_metabolites::Creat::03,creatinine,small_nitrogenous,gobbato_raman_metabolites,0.9103498126900093,0.29941641122340157,6,0.910346187524195,5,0.9870145894199182,0.08858404182890779,creatinine,0.9996828204301557,0.8172174007321178,small_nitrogenous,1.2059164848758104,0.1995795512848807,0.9100574443120267,0.9999985205726056,False,False,21,278.7765423486953,True
gobbato_raman_metabolites::Cys::01,cysteine,free_amino_acid,gobbato_raman_metabolites,0.9484209162190846,0.22711028990528767,6,0.9484209162190846,6,0.9899083740490993,0.0730382317715075,cysteine,0.999990885062422,0.35954418711600733,free_amino_acid,0.6681722237137063,0.4580178325234943,0.9484122714216356,0.9999678054096764,False,False,21,253.29299777825364,True
gobbato_raman_metabolites::Cys::02,cysteine,free_amino_acid,gobbato_raman_metabolites,0.9485815266130593,0.22675641862335297,5,0.9485815266130593,5,0.9906906815482708,0.06570638169770272,cysteine,0.9999967696821004,0.359557812514127,free_amino_acid,0.6702472495756463,0.45315571556047046,0.9485784623931746,0.9999706066517738,False,False,20,240.2055584357056,True
gobbato_raman_metabolites::Cys::03,cysteine,free_amino_acid,gobbato_raman_metabolites,0.9497061315320353,0.22426294492830154,5,0.9497061315320353,5,0.9905274445152361,0.06618734705423868,cysteine,0.9999872012821353,0.3595381247762194,free_amino_acid,0.670361862183328,0.45325610895270063,0.9496939765112035,0.9999707726222843,False,False,21,244.10372812797831,True
ramanbiolib::166,cytochrome c,peptide_protein,RamanBioLib,0.8685832633578838,0.36251446404520843,8,0.8685832633578837,8,0.8855793607308082,0.320206159803501,hemoglobin,0.9799475109928474,0.004057247666864772,peptide_protein,0.10643593600007295,0.6056078599059104,0.851166007017603,0.7144879907869487,True,False,26,140.30916589895722,True
ramanbiolib::167,cytochrome c,peptide_protein,RamanBioLib,0.7603095579118198,0.48958190539269375,7,0.7603095579118198,7,0.9776887093815932,0.14344120737247634,cytochrome c,0.9452114941918195,0.17213088788764486,peptide_protein,0.1530380898062414,0.5444078674400661,0.7186533332821529,0.8154960402290276,False,False,27,176.6512603211801,True
ramanbiolib::16,cytosine,pyrimidine,RamanBioLib,0.7608682043874485,0.4890110383338114,5,0.7608674199795272,4,0.9765256362821907,0.13298985145166028,cytosine,0.9999999999976105,0.003562798626819297,pyrimidine,0.9524085909853381,0.4435766070630439,0.7608674199777091,0.9996233862534744,True,False,18,385.7270292694036,True
ramanbiolib::198,diethylstilbestrol,sterol_steroid,RamanBioLib,0.9415087123850593,0.24184972113873154,5,0.9415087123850593,5,0.9882241254504509,0.07241994428365289,diethylstilbestrol,0.9999999999978907,0.15706338266798048,sterol_steroid,0.7248387135951697,0.5040855720593221,0.9415087123830733,0.9997159743306485,False,False,22,337.0341059396841,True
ramanbiolib::69,elaidic acid,fatty_acid,RamanBioLib,0.9442549884044961,0.23610381529201982,5,0.9442549884044961,5,0.9867870771632972,0.08712839685555168,elaidic acid,0.9999999999978283,0.32752132967262293,fatty_acid,0.2556694367783646,0.6065779434013603,0.9442549884024454,0.8748144570588644,False,False,12,819.0733386026482,True
ramanbiolib::111,elastase,peptide_protein,RamanBioLib,0.939874574804287,0.24520486372756312,15,0.9396434873627706,15,0.7869696873434592,0.5113063688386816,elastase,0.9854800326633283,0.05877080293462489,peptide_protein,0.43386693348791894,0.6408286347517029,0.9259998946181469,0.9973404407542082,False,False,25,80.58628320029973,True
ramanbiolib::112,elastase,peptide_protein,RamanBioLib,0.965044672578902,0.18696343872817225,12,0.965044672578902,12,0.8522603624643631,0.4099250550748517,α-chymotrypsinogen a (type ii),0.9748794656897287,0.022596831844990617,peptide_protein,0.4137981629375421,0.49315530984610073,0.9408022347704392,0.9961630340865265,False,False,23,77.28509405712404,True
ramanbiolib::113,elastase,peptide_protein,RamanBioLib,0.9686966510054414,0.17692752469451223,17,0.9684071203876946,17,0.7168987656942734,0.5732952476348546,elastase,0.900877824106448,0.023378420786414944,peptide_protein,0.33670112753027176,0.8161694157632481,0.8724164994640574,0.9861652201029427,False,False,30,83.38244965921001,True
ramanbiolib::191,elastin,peptide_protein,RamanBioLib,0.9607072487229495,0.19822399268759364,9,0.9607072487229495,9,0.872723132834667,0.3717840138367789,elastin,0.9999999999969149,0.0777206067723808,peptide_protein,0.5162173463669026,0.5768251518540463,0.9607072487199857,0.9997238341221139,False,False,27,133.85078881777108,True
gobbato_raman_metabolites::Ergo::01,ergothioneine,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.9971995374577547,0.05291939665418057,5,0.9971995374577547,5,0.9988323284838319,0.012724933628600953,ergothioneine,0.9999942100929079,0.9117091081719113,sulfur_thiol_cofactor,1.10501458110216,0.12574787161019835,0.9971937637650805,0.9999999942839968,False,False,23,207.68113285259722,True
gobbato_raman_metabolites::Ergo::02,ergothioneine,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.9982151942968914,0.0422469608742074,5,0.9982151942968914,5,0.9989271224496846,0.011655794555554403,ergothioneine,0.999995402289906,0.9087428266872987,sulfur_thiol_cofactor,1.1033296539155817,0.1253282409111998,0.9982106047928166,0.9999999923329538,False,False,23,186.6368973310129,True
gobbato_raman_metabolites::Ergo::03,ergothioneine,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.9979848149070735,0.04489081301251425,3,0.9979848149070735,3,0.9990776498319337,0.009169245439674631,ergothioneine,0.9999925469116998,0.911234047405039,sulfur_thiol_cofactor,1.1047692946578487,0.12450961197797798,0.9979773768381257,0.9999999940346722,False,False,25,197.06354698299427,True
ramanbiolib::199,estradiol,sterol_steroid,RamanBioLib,0.956833464232395,0.20776557888053004,10,0.9568333450433903,9,0.9181705690937653,0.2609276129956168,estradiol,0.9999999999975129,5.697110988300835e-06,sterol_steroid,0.7749887422410848,0.5641092427920917,0.9568333450410106,0.9999367137389857,True,False,43,78.87994311164401,True
ramanbiolib::200,estriol,sterol_steroid,RamanBioLib,0.9566222161903132,0.20827333917149218,8,0.9566222161903132,8,0.9184429363077264,0.2587969081443261,estriol,0.9999999999975144,5.6971109898551475e-06,sterol_steroid,0.7754704861715382,0.5637111079364358,0.9566222161879354,0.9999377620315645,True,False,40,79.39263717991415,True
ramanbiolib::201,estrone,sterol_steroid,RamanBioLib,0.8446088986780573,0.3941967799485267,8,0.8445581031477307,8,0.9819777478512952,0.12393379119344544,estrone,0.9999999999977411,0.01575986962464626,sterol_steroid,0.7596687601233441,0.4870294768147797,0.844558103145823,0.9998388049808609,False,False,30,116.25844989458291,True
ramanbiolib::202,ethinylestradiol,sterol_steroid,RamanBioLib,0.821404557175019,0.4226055404568216,7,0.821404557175019,7,0.956086620552914,0.2090927753074447,ethinylestradiol,0.9999999999975724,0.015759869624477507,sterol_steroid,0.7639953722738027,0.5046367566589846,0.821404557173025,0.9998580847277826,False,False,36,90.8038439911068,True
ramanbiolib::114,ferritin,peptide_protein,RamanBioLib,0.9378297526728001,0.24933962245727753,12,0.9378297526728001,12,0.8279661317015639,0.44225413814680226,ferritin,0.8480080295378862,0.003411857530538409,peptide_protein,0.38078773167001695,0.6097229892830769,0.7952871606060644,0.9978146927239488,True,False,40,64.80074040378285,True
ramanbiolib::115,ferritin,peptide_protein,RamanBioLib,0.8474970942563246,0.39051620420095595,13,0.8474970942563247,13,0.7207720289530053,0.5646601057145317,ferritin,0.7810375563370192,0.11385517705039927,peptide_protein,0.17862308910514324,0.764151448360305,0.6619270595006843,0.8641515189418784,False,False,45,46.957731139172736,True
ramanbiolib::116,ferritin,peptide_protein,RamanBioLib,0.9410586692766179,0.2427783571971009,20,0.9410586692766179,20,0.7471237346149255,0.5885122385625524,triosephosphate isomerase,0.9118275154291802,0.012658274465653374,peptide_protein,0.3832910757868031,0.6983885906155984,0.8580831882795891,0.9956711626349122,False,False,43,65.86806120811644,True
gobbato_raman_metabolites::Dfruct6P::01,fructose-6-phosphate,phosphate_metabolite,gobbato_raman_metabolites,0.6143868096527618,0.620977608571237,4,0.6143868096527618,4,0.9121568266116779,0.2767688175238411,fructose-6-phosphate,0.9935433759535416,0.17601390724422405,phosphate_metabolite,0.7153662674539427,0.4190178906895781,0.610419945003731,0.9909175313263511,False,False,12,230.21669825870043,True
gobbato_raman_metabolites::Dfruct6P::02,fructose-6-phosphate,phosphate_metabolite,gobbato_raman_metabolites,0.729978214167396,0.5196362052747423,9,0.7299782141673958,9,0.8912970908608123,0.35926345303507284,fructose-6-phosphate,0.9987083688830485,0.17281188050387075,phosphate_metabolite,0.7165564955947186,0.4491087378794943,0.7290353515912805,0.9906713364234043,False,False,15,163.39214783548485,True
gobbato_raman_metabolites::Dfruct6P::03,fructose-6-phosphate,phosphate_metabolite,gobbato_raman_metabolites,0.7347173056513205,0.5150560108846554,9,0.7347173056513205,9,0.9026813215404136,0.33518192973036864,fructose-6-phosphate,0.9992479267033757,0.16620820549989856,phosphate_metabolite,0.7100808173716272,0.4374882872310215,0.7341647443851724,0.9899815657328831,False,False,16,189.1009734226762,True
ramanbiolib::25,fructose-6-phosphate,phosphate_metabolite,RamanBioLib,0.738829302195221,0.5110486256752069,9,0.738829302195221,9,0.9083254017027781,0.32631984896769717,fructose-6-phosphate,0.9984010189905844,0.15869347513818532,phosphate_metabolite,0.7047088278327235,0.42998988180294023,0.7376479281718111,0.9894780609751921,False,False,18,163.41923820273732,True
ramanbiolib::26,fumarate,carboxylic_acid_metabolite,RamanBioLib,0.5439646364033888,0.6753039046208419,4,0.5338291369420742,4,0.8746728729995291,0.3125594535323019,fumarate,0.999999999996162,0.2237834568680963,carboxylic_acid_metabolite,0.5365732612923415,0.7260861133461244,0.5338291369400254,0.9750120793033472,False,False,8,589.5300714189885,True
ramanbiolib::195,glucosamine,mono_oligosaccharide,RamanBioLib,0.7980838017890745,0.4493508631467437,6,0.7980838017890745,6,0.9373753711896445,0.25454694004289313,glucosamine,0.9999999999973439,0.07328507514736105,mono_oligosaccharide,0.5842041003639555,0.5277270439283084,0.7980838017869547,0.9993229471140408,False,False,35,110.1601085135013,True
ramanbiolib::161,glucose oxidase,peptide_protein,RamanBioLib,0.9458501615554746,0.2327011784337828,4,0.9458501615554746,4,0.9885514073494233,0.07365976408666434,glucose oxidase,0.9851333614974059,0.7324898374713845,peptide_protein,0.5766710111736085,0.28296151659618135,0.9317885491260092,0.9999951187980154,False,False,24,155.07009807494646,True
ramanbiolib::162,glucose oxidase,peptide_protein,RamanBioLib,0.9862919803635701,0.11708125228411322,18,0.9862919803635701,18,0.8593080142171087,0.44636339413162746,glucose oxidase,0.9671383802932134,0.3712441420912167,peptide_protein,0.5368308305931867,0.46625146763438025,0.9538808283850091,0.9999627906892942,False,False,30,104.2394552143501,True
amino_acid_raman::glutamate#1,glutamate,free_amino_acid,amino_acid_raman_grounding,0.604963144297896,0.6285195746368675,8,0.6049631442978962,8,0.8111604541169993,0.4273112159485748,aspartate,0.7684568688659487,0.023170726048419743,carboxylic_acid_metabolite,0.2706052399280801,0.6700919728187146,0.4648880836464604,0.8623532254502749,False,False,33,155.3410755608869,True
amino_acid_raman::glutamate#2,glutamate,free_amino_acid,amino_acid_raman_grounding,0.4807859406296011,0.720565097246515,11,0.47991888169427055,11,0.7196535832471627,0.5614937805408299,glutamate,0.9115067395994199,0.16702263896839908,free_amino_acid,0.4917319393539009,0.7781158938843058,0.43744929512534425,0.9966277300216062,True,True,24,177.51930630398127,True
gobbato_raman_metabolites::Glutamic::01,glutamate,free_amino_acid,gobbato_raman_metabolites,0.46585135156489776,0.7308547382582725,11,0.4651866940060134,11,0.7257593831176364,0.5522386781882629,glutamate,0.9137736127704637,0.17179089687183613,free_amino_acid,0.5015894069293991,0.7593944711089663,0.42507532599462305,0.9972983878133638,True,True,25,195.06891520323623,True
gobbato_raman_metabolites::Glutamic::02,glutamate,free_amino_acid,gobbato_raman_metabolites,0.4855506028527081,0.7172512789439818,12,0.4850578279553742,12,0.7217038032576515,0.558418566444877,glutamate,0.8995939393743685,0.15908783994549214,free_amino_acid,0.45703113339360435,0.7799322544622487,0.4363550822747498,0.9944787213200154,True,True,24,174.41762478399585,True
gobbato_raman_metabolites::Glutamic::03,glutamate,free_amino_acid,gobbato_raman_metabolites,0.6792178916803914,0.5663762956897893,10,0.6792178916803915,10,0.7778017029223858,0.47595125554191864,glutamate,0.905663031307078,0.2580727825655754,free_amino_acid,0.21442289571144968,0.6729711832334832,0.615142534697266,0.86947410637225,False,False,39,77.11484892205353,True
ramanbiolib::33,glutamate,free_amino_acid,RamanBioLib,0.8004881411405005,0.446667503697437,13,0.8004881411405005,13,0.7160392008459757,0.5655057318384769,glutamate,0.8654807216301488,0.1687631947642355,free_amino_acid,0.45526747606669793,0.7948332012223288,0.6928070540506568,0.995529615000305,False,False,30,72.8748934454759,True
amino_acid_raman::gluth,glutathione,sulfur_thiol_cofactor,amino_acid_raman_grounding,0.5960829972698227,0.6355446504611405,14,0.5960829972698227,14,0.6987048851702229,0.5886050336240515,tubulin,0.702903299812294,0.15925686567045194,sulfur_thiol_cofactor,0.009647825428159007,0.866285666427461,0.41898870574296104,0.4164975805008698,False,False,31,76.94330690106601,True
gobbato_raman_metabolites::Glut::01,glutathione,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.6535293881442796,0.5886175429388542,14,0.6523944290947423,14,0.6931720534067295,0.575284397584819,glutathione,0.8967573108163842,0.2890918408305354,sulfur_thiol_cofactor,0.6394758889915445,0.7701508723016693,0.5850394738265914,0.9936686374304433,False,False,18,130.02367497206112,True
gobbato_raman_metabolites::Glut::02,glutathione,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.6591316045380999,0.5838393575818258,15,0.6580830813418528,15,0.694441009896343,0.579065455234151,glutathione,0.9046022624095117,0.2854849925574615,sulfur_thiol_cofactor,0.6580784980859603,0.7617174894535753,0.5953034442352627,0.9946896989696533,False,False,17,146.0081593064731,True
gobbato_raman_metabolites::Glut::03,glutathione,sulfur_thiol_cofactor,gobbato_raman_metabolites,0.6545784668480727,0.5877257295300095,14,0.6538524384463319,16,0.6990825173986918,0.5723414803430691,glutathione,0.9032616728426599,0.29689997551542013,sulfur_thiol_cofactor,0.6384130737088951,0.7527665587024318,0.5905998473432861,0.9931800946777033,False,False,14,153.89440811693527,True
ramanbiolib::27,glutathione,sulfur_thiol_cofactor,RamanBioLib,0.735490133880418,0.5143052266109274,13,0.7342282226550519,12,0.7092432392070159,0.5630376360653248,glutathione,0.7600270800456634,0.07453676014907384,sulfur_thiol_cofactor,0.007232576484973496,0.8734673716433681,0.5580333321516363,0.38535682706729224,False,False,22,80.24611227973394,True
ramanbiolib::117,glutathione transferase,peptide_protein,RamanBioLib,0.9729995380100174,0.16431817303620333,12,0.972941932311609,12,0.78221615647157,0.4886069061828243,glutathione transferase,0.9883781146115136,0.12323377688774406,peptide_protein,0.4433944190761284,0.566901123112053,0.961634512684631,0.9979066647854822,False,False,29,89.5664990822696,True
ramanbiolib::118,glutathione transferase,peptide_protein,RamanBioLib,0.9757091391851732,0.15585525597426123,12,0.9757091391851732,12,0.7826229060364068,0.4924552840898341,glutathione transferase,0.9881059330919879,0.13771248629211752,peptide_protein,0.40874653015447104,0.5123463430755251,0.9641039894009459,0.995101837756799,False,False,23,102.57609208807847,True
gobbato_raman_metabolites::Glycerol::01,glycerol,mono_oligosaccharide,gobbato_raman_metabolites,0.754462962798146,0.4955169393689871,9,0.7544629627981458,9,0.761879015194614,0.49380256383803195,glycerol,0.9927020400437352,0.4560594936565342,mono_oligosaccharide,0.47302835487300327,0.6832848553544596,0.74895692230716,0.9928379999480345,False,False,13,206.8306544828494,True
